"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"david johnson","RB","25","16","0","0","0","0","0","293","1239","16","120","80","879","4","3","1","","328","196","1"
"ezekiel elliott","RB","21","15","0","0","0","0","0","322","1631","15","39","32","363","1","1","","","293","162","2"
"lesean mccoy","RB","28","15","0","0","0","0","0","234","1267","13","57","50","356","1","0","1","","248","117","3"
"aaron rodgers","QB","33","16","401","610","4428","40","7","67","369","4","0","0","0","0","4","1","1","382","114","1"
"demarco murray","RB","28","16","1","2","10","1","0","293","1287","9","67","53","377","3","1","","","243","111","4"
"leveon bell","RB","24","12","0","1","0","0","0","261","1268","7","94","75","616","2","1","1","","242","111","5"
"devonta freeman","RB","24","16","0","0","0","0","0","227","1079","11","65","54","462","2","1","","","232","101","6"
"legarrette blount","RB","30","16","0","0","0","0","0","299","1161","18","8","7","38","0","1","","","226","94","7"
"matt ryan","QB","31","16","373","534","4944","38","7","35","117","0","0","0","0","0","2","1","1","355","88","2"
"mike evans","WR","23","16","0","0","0","0","0","0","0","0","173","96","1321","12","0","2","","208","82","1"
"jordy nelson","WR","31","16","0","0","0","0","0","0","0","0","152","97","1257","14","1","","","208","82","2"
"antonio brown","WR","28","15","0","0","0","0","0","3","9","0","154","106","1284","12","0","","","207","81","3"
"melvin gordon","RB","23","13","0","0","0","0","0","254","997","10","57","41","419","2","2","","","210","78","8"
"jordan howard","RB","22","15","0","0","0","0","0","252","1313","6","50","29","298","1","1","","","201","70","9"
"odell beckham","WR","24","16","0","0","0","0","0","1","9","0","169","101","1367","10","1","","","196","69","4"
"drew brees","QB","37","16","471","673","5208","37","15","23","20","2","0","0","0","0","4","","","336","68","3"
"mark ingram","RB","27","16","0","0","0","0","0","205","1043","6","58","46","319","4","2","2","","198","67","10"
"t.y. hilton","WR","27","16","0","0","0","0","0","0","0","0","155","91","1448","6","0","1","","185","59","5"
"jay ajayi","RB","23","15","0","0","0","0","0","260","1272","8","35","27","151","0","1","","","188","57","11"
"julio jones","WR","27","14","0","0","0","0","0","0","0","0","129","83","1409","6","0","","","179","53","6"
"travis kelce","TE","27","16","0","0","0","0","0","1","-5","0","117","85","1125","4","0","1","","138","49","1"
"davante adams","WR","24","16","0","0","0","0","0","0","0","0","121","75","997","12","1","1","","174","48","7"
"frank gore","RB","33","16","0","0","0","0","0","263","1025","4","47","38","277","4","1","","","176","45","12"
"latavius murray","RB","26","14","0","0","0","0","0","195","788","12","43","33","264","0","1","","","175","44","13"
"brandin cooks","WR","23","16","0","0","0","0","0","6","30","0","117","78","1173","8","0","","","168","42","8"
"greg olsen","TE","31","16","0","0","0","0","0","0","0","0","129","80","1073","3","0","1","","131","42","2"
"andrew luck","QB","27","15","346","545","4240","31","13","64","341","2","0","0","0","0","5","","2","310","42","4"
"kyle rudolph","TE","27","16","0","0","0","0","0","0","0","0","132","83","840","7","0","","","128","39","3"
"kirk cousins","QB","28","16","406","606","4917","25","12","34","96","4","0","0","0","0","3","","","306","38","5"
"michael thomas","WR","23","15","0","0","0","0","0","0","0","0","121","92","1137","9","2","","","164","38","9"
"doug baldwin","WR","28","16","1","1","15","1","0","3","2","0","125","94","1128","7","0","","","162","35","10"
"jimmy graham","TE","30","16","0","0","0","0","0","1","0","0","95","65","923","6","2","","","124","35","4"
"delanie walker","TE","32","15","0","0","0","0","0","2","11","0","102","65","800","7","0","","","123","34","5"
"isaiah crowell","RB","23","16","0","0","0","0","0","198","952","7","53","40","319","0","2","","","165","34","14"
"carlos hyde","RB","26","13","0","0","0","0","0","217","988","6","33","27","163","3","3","1","","165","34","15"
"spencer ware","RB","25","14","0","0","0","0","0","214","921","3","42","33","447","2","3","","","161","29","16"
"lamar miller","RB","25","14","0","0","0","0","0","268","1073","5","39","31","188","1","1","","","160","29","18"
"tevin coleman","RB","23","13","0","0","0","0","0","118","520","8","40","31","421","3","0","","","160","29","17"
"michael crabtree","WR","29","16","0","0","0","0","0","0","0","0","145","89","1003","8","0","1","","152","26","11"
"amari cooper","WR","22","16","0","0","0","0","0","1","0","0","132","83","1153","5","0","2","","151","25","12"
"dak prescott","QB","23","16","311","459","3667","23","4","57","282","6","0","0","0","0","4","","","293","25","6"
"cameron brate","TE","25","15","0","0","0","0","0","0","0","0","81","57","660","8","0","","","114","25","6"
"martellus bennett","TE","29","16","0","0","0","0","0","2","10","0","73","55","701","7","0","","","113","24","7"
"jeremy hill","RB","24","15","0","0","0","0","0","222","839","9","27","21","174","0","0","","","155","24","19"
"todd gurley","RB","22","16","0","0","0","0","0","278","885","6","58","43","327","0","1","","","155","24","20"
"rishard matthews","WR","27","16","0","0","0","0","0","0","0","0","108","65","945","9","1","","","149","22","13"
"matt forte","RB","31","14","0","0","0","0","0","218","813","7","43","30","263","1","1","","","154","22","21"
"tyrell williams","WR","24","16","0","0","0","0","0","0","0","0","119","69","1059","7","0","","","148","22","14"
"zach ertz","TE","26","14","0","0","0","0","0","0","0","0","106","78","816","4","0","","","106","16","8"
"jordan reed","TE","26","12","0","0","0","0","0","0","0","0","89","66","686","6","1","","","105","15","9"
"matthew stafford","QB","28","16","388","594","4327","24","10","37","207","2","1","0","0","0","2","","1","282","14","7"
"bilal powell","WR","28","16","0","0","0","0","0","131","722","3","74","58","388","2","1","","","139","13","15"
"terrelle pryor","WR","27","16","5","9","41","0","0","8","21","1","140","77","1007","4","0","1","","138","12","16"
"tyreek hill","WR","22","16","0","0","0","0","0","24","267","3","83","61","593","6","1","","","138","12","17"
"jarvis landry","WR","24","16","0","1","0","0","0","5","17","0","131","94","1136","4","2","1","","137","11","18"
"larry fitzgerald","WR","33","16","0","1","0","0","0","2","5","0","150","107","1023","6","1","","","137","11","19"
"demaryius thomas","WR","29","16","0","0","0","0","0","0","0","0","144","90","1083","5","2","","1","136","10","20"
"kelvin benjamin","WR","25","16","0","0","0","0","0","0","0","0","118","63","941","7","1","","","134","8","21"
"dez bryant","WR","28","13","1","1","10","1","0","0","0","0","96","50","796","8","1","","","134","8","22"
"emmanuel sanders","WR","29","16","0","0","0","0","0","1","4","0","137","79","1032","5","0","","","134","7","23"
"jonathan stewart","RB","29","13","0","0","0","0","0","218","824","9","21","8","60","0","2","","","138","7","22"
"hunter henry","TE","22","15","0","0","0","0","0","0","0","0","53","36","478","8","1","","","96","7","10"
"julian edelman","WR","30","16","0","0","0","0","0","12","57","0","159","98","1106","3","2","1","","132","6","24"
"golden tate","WR","28","16","0","0","0","0","0","10","4","0","135","91","1077","4","1","1","","132","6","25"
"antonio gates","TE","36","14","0","0","0","0","0","0","0","0","93","53","548","7","1","","","95","6","11"
"terrance west","RB","25","16","0","0","0","0","0","193","774","5","45","34","236","1","0","","","137","5","23"
"mike wallace","WR","30","16","0","0","0","0","0","5","31","0","116","72","1017","4","0","1","","131","5","26"
"tyrod taylor","QB","27","15","269","436","3023","17","6","95","580","6","0","0","0","0","2","1","1","271","3","8"
"derek carr","QB","25","15","357","560","3937","28","6","39","70","0","0","0","0","0","3","","5","270","3","9"
"blake bortles","QB","24","16","368","625","3905","23","16","58","359","3","1","1","20","1","6","1","1","270","2","10"
"russell wilson","QB","28","16","353","546","4219","21","11","72","259","1","2","2","14","1","2","","1","270","2","11"
"kenny britt","WR","28","15","0","0","0","0","0","0","0","0","111","68","1002","5","1","","","128","2","27"
"kenny stills","WR","24","16","0","0","0","0","0","0","0","0","81","42","726","9","0","","","127","","28"
"allen robinson","WR","23","16","0","0","0","0","0","0","0","0","151","73","883","6","0","1","","126","","29"
"coby fleener","TE","28","16","0","0","0","0","0","1","2","1","81","50","631","3","0","","","89","","12"
"adam thielen","WR","26","16","0","0","0","0","0","2","15","0","92","69","967","5","1","","","126","","30"
"ryan mathews","RB","29","13","0","0","0","0","0","155","661","8","14","13","115","1","2","2","","132","","24"
"marcus mariota","QB","23","15","276","451","3426","26","9","60","349","2","1","0","0","0","5","","","268","","12"
"ben roethlisberger","QB","34","14","328","509","3819","29","13","16","14","1","0","0","0","0","2","","3","266","","13"
"philip rivers","QB","35","16","349","578","4386","33","21","14","35","0","0","0","0","0","5","","","263","","14"
"jameis winston","QB","22","16","345","567","4090","28","18","53","165","1","0","0","0","0","6","","3","262","","15"
"tom brady","QB","39","12","291","432","3554","28","2","28","64","0","0","0","0","0","0","","1","261","","17"
"andy dalton","QB","29","16","364","563","4206","18","8","46","184","4","0","0","0","0","3","","","261","","16"
"cam newton","QB","27","15","270","510","3509","19","14","90","359","5","0","0","0","0","2","1","1","260","","18"
"carson palmer","QB","37","15","364","597","4233","26","14","14","38","0","0","0","0","0","4","","1","249","","19"
"joe flacco","QB","31","16","436","672","4317","20","15","21","58","2","0","0","0","0","3","","4","244","","20"
"eli manning","QB","35","16","377","598","4027","26","16","21","-9","0","0","0","0","0","4","","","226","","21"
"alex smith","QB","32","15","328","489","3502","15","8","48","134","5","1","1","3","0","4","","2","226","","22"
"sam bradford","QB","29","15","395","552","3877","20","5","20","53","0","1","1","5","0","5","","","223","","23"
"carson wentz","QB","24","16","379","607","3782","16","14","46","150","2","1","1","7","0","3","1","1","217","","24"
"colin kaepernick","QB","29","12","196","331","2241","16","4","69","468","2","0","0","0","0","3","1","","200","","25"
"trevor siemian","QB","25","14","289","486","3401","18","10","28","57","0","0","0","0","0","2","1","","194","","26"
"ryan tannehill","QB","28","13","261","389","2995","19","12","39","164","1","0","0","0","0","3","","1","192","","27"
"brock osweiler","QB","26","15","301","510","2957","15","16","30","131","2","1","1","-14","0","1","","","168","","28"
"ryan fitzpatrick","QB","34","14","228","403","2710","12","17","33","130","0","0","0","0","0","1","","","133","","29"
"jamison crowder","WR","23","16","0","0","0","0","0","2","-2","0","99","67","847","7","1","","","125","","32"
"desean jackson","WR","30","15","0","0","0","0","0","0","0","0","100","56","1005","4","0","","","125","","31"
"pierre garcon","WR","30","16","0","0","0","0","0","0","0","0","114","79","1041","3","0","","","122","","33"
"brandon lafell","WR","30","16","0","0","0","0","0","1","-2","0","107","64","862","6","0","","","122","","34"
"robert kelley","RB","24","15","0","0","0","0","0","168","704","6","18","12","82","1","0","","","121","","25"
"a.j. green","WR","28","10","0","0","0","0","0","0","0","0","100","66","964","4","0","","","120","","35"
"willie snead","WR","24","15","1","1","50","1","0","0","0","0","104","72","895","4","0","","","120","","36"
"deandre hopkins","WR","24","16","0","0","0","0","0","0","0","0","151","78","954","4","0","","","119","","38"
"sterling shepard","WR","23","16","0","0","0","0","0","3","31","0","105","65","683","8","0","","","119","","37"
"mike gillislee","RB","26","15","0","0","0","0","0","101","577","8","11","9","50","1","0","","","117","","27"
"marvin jones","WR","26","15","0","0","0","0","0","1","3","0","103","55","930","4","0","","","117","","39"
"christine michael","RB","26","15","0","0","0","0","0","148","583","7","29","22","107","1","1","","","117","","26"
"steve smith","WR","37","14","0","0","0","0","0","0","0","0","101","70","799","5","0","2","","116","","40"
"cole beasley","WR","27","16","0","1","0","0","0","1","7","0","98","75","833","5","0","","","114","","41"
"case keenum","QB","28","10","196","322","2201","9","11","20","51","1","0","0","0","0","1","","","113","","30"
"cameron meredith","WR","24","14","1","1","2","1","0","1","6","0","97","66","888","4","2","","","113","","42"
"devontae booker","RB","24","16","0","0","0","0","0","174","612","4","45","31","265","1","3","","","112","","28"
"quincy enunwa","WR","24","16","0","0","0","0","0","1","12","0","105","58","857","4","0","","","111","","43"
"darren sproles","RB","33","15","0","0","0","0","0","94","438","2","71","52","427","2","0","","","111","","29"
"stefon diggs","WR","23","13","0","0","0","0","0","3","10","0","112","84","903","3","0","","","109","","45"
"marqise lee","WR","25","16","1","1","20","1","0","6","35","0","105","63","851","3","1","","","109","","44"
"theo riddick","RB","25","10","0","0","0","0","0","92","357","1","67","53","371","5","0","","","109","","30"
"tim hightower","RB","30","16","0","0","0","0","0","133","548","4","26","22","200","1","0","","","107","","32"
"jerick mckinnon","RB","24","15","0","1","0","0","0","159","539","2","53","43","255","2","0","1","","107","","31"
"jj nelson","WR","24","15","0","0","0","0","0","4","83","1","74","34","568","6","1","","","107","","46"
"anquan boldin","WR","36","16","0","0","0","0","0","0","0","0","95","67","584","8","0","","","106","","47"
"taylor gabriel","WR","25","13","0","0","0","0","0","4","51","1","50","35","579","6","0","","","105","","50"
"ted ginn","WR","31","16","0","0","0","0","0","14","98","0","95","54","752","4","2","","","105","","48"
"dontrelle inman","WR","27","16","0","0","0","0","0","0","0","0","97","58","810","4","0","","","105","","49"
"james white","RB","24","16","0","0","0","0","0","39","166","0","86","60","551","5","0","","","104","","33"
"rashad jennings","RB","31","13","0","0","0","0","0","181","593","3","42","35","201","1","0","","","103","","34"
"jordan matthews","WR","24","14","0","0","0","0","0","0","0","0","117","73","804","3","0","","","102","","52"
"devante parker","WR","23","15","0","0","0","0","0","0","0","0","87","56","744","4","0","","","102","","51"
"matt asiata","RB","29","16","0","0","0","0","0","121","402","6","38","32","263","0","1","","","101","","36"
"chris thompson","RB","26","16","0","0","0","0","0","68","356","3","62","49","349","2","1","","","101","","35"
"brandon marshall","WR","32","15","0","0","0","0","0","0","0","0","128","59","788","3","0","","","97","","53"
"ty montgomery","RB","23","15","0","0","0","0","0","77","457","3","56","44","348","0","1","","","97","","37"
"alshon jeffery","WR","26","12","0","0","0","0","0","0","0","0","94","52","821","2","0","","","94","","54"
"derrick henry","RB","22","15","0","0","0","0","0","110","490","5","15","13","137","0","0","","","93","","38"
"chris hogan","WR","29","15","0","0","0","0","0","3","9","0","58","38","680","4","1","","","91","","55"
"duke johnson","RB","23","16","0","1","0","0","0","73","358","1","74","53","514","0","1","","","91","","39"
"mohamed sanu","WR","27","15","0","0","0","0","0","1","5","0","81","59","653","4","1","1","","90","","56"
"tavon austin","WR","26","15","0","0","0","0","0","28","159","1","106","58","509","3","1","","","89","","57"
"randall cobb","WR","26","13","0","0","0","0","0","10","33","0","84","60","610","4","0","","","88","","58"
"t.j. yeldon","RB","23","15","0","0","0","0","0","130","465","1","68","50","312","1","1","","","88","","40"
"c.j. anderson","RB","25","7","0","0","0","0","0","110","437","4","24","16","128","1","0","","","87","","41"
"jalen richard","RB","23","16","0","0","0","0","0","83","491","1","39","29","194","2","0","","","87","","42"
"jack doyle","TE","26","16","0","0","0","0","0","0","0","0","75","59","584","5","1","","","86","","13"
"travis benjamin","WR","27","14","0","1","0","0","0","2","-3","0","75","47","677","4","3","","","85","","59"
"deangelo williams","RB","33","9","0","0","0","0","0","98","343","4","27","18","118","2","0","","","84","","43"
"giovani bernard","RB","25","10","0","0","0","0","0","91","337","2","51","39","336","1","1","","","83","","44"
"eric ebron","TE","23","13","0","0","0","0","0","1","1","1","85","61","711","1","0","","","83","","15"
"jeremy kerley","WR","28","16","0","0","0","0","0","0","0","0","115","64","667","3","1","","","83","","61"
"tyler lockett","WR","24","15","0","0","0","0","0","6","114","1","66","41","597","1","0","","","83","","60"
"dennis pitta","TE","31","16","0","0","0","0","0","0","0","0","121","86","729","2","1","","","83","","16"
"jason witten","TE","34","16","0","0","0","0","0","0","0","0","95","69","673","3","1","","","83","","14"
"robert turbin","RB","27","15","0","0","0","0","0","47","164","7","35","26","179","1","0","","","82","","45"
"michael floyd","WR","27","15","0","0","0","0","0","0","0","0","76","37","488","5","0","","","81","","63"
"terrance williams","WR","27","16","0","0","0","0","0","0","0","0","61","44","594","4","1","","","81","","62"
"shaun draughn","RB","29","16","0","0","0","0","0","74","196","4","39","29","263","2","1","","","80","","46"
"c.j. fiedorowicz","TE","25","15","0","0","0","0","0","0","0","0","89","54","559","4","0","","","80","","17"
"brian hoyer","QB","31","6","134","200","1445","6","0","7","-2","0","0","0","0","0","1","","","80","","31"
"dwayne allen","TE","26","14","0","0","0","0","0","0","0","0","52","35","406","6","0","1","","79","","19"
"charles clay","TE","27","15","0","0","0","0","0","0","0","0","87","57","552","4","0","","","79","","18"
"cody kessler","QB","23","9","128","195","1380","6","2","11","18","0","0","0","0","0","1","","1","79","","32"
"adam humphries","WR","23","15","0","0","0","0","0","5","18","0","83","55","622","2","0","1","","78","","64"
"jacquizz rodgers","RB","26","10","0","0","0","0","0","129","560","2","16","13","98","0","0","","","78","","47"
"eli rogers","WR","24","13","0","0","0","0","0","1","6","0","66","48","594","3","0","","","78","","65"
"gary barnidge","TE","31","16","0","0","0","0","0","0","0","0","82","55","612","2","0","1","","75","","20"
"will fuller","WR","22","14","0","0","0","0","0","1","-3","0","92","47","635","2","0","","","75","","66"
"chris ivory","RB","28","11","0","0","0","0","0","117","439","3","28","20","186","0","3","","","75","","49"
"zach zenner","RB","25","14","0","0","0","0","0","88","334","4","23","18","196","0","1","","","75","","48"
"brian quick","WR","27","16","0","0","0","0","0","0","0","0","77","41","564","3","0","","","74","","67"
"seth roberts","WR","25","16","0","0","0","0","0","0","0","0","77","38","397","5","0","2","","74","","68"
"robby anderson","WR","23","16","0","0","0","0","0","3","42","0","78","42","587","2","1","","","73","","69"
"blaine gabbert","QB","27","6","91","160","925","5","6","40","173","2","1","1","-16","0","0","","","73","","33"
"zach miller","TE","32","10","0","0","0","0","0","0","0","0","64","47","486","4","0","","","73","","21"
"donte moncrief","WR","23","9","0","0","0","0","0","1","-1","0","56","30","307","7","0","","","73","","70"
"kenneth dixon","RB","22","12","0","0","0","0","0","88","382","2","41","30","162","1","0","","","72","","50"
"rob gronkowski","TE","27","8","0","0","0","0","0","0","0","0","38","25","540","3","0","","","72","","22"
"doug martin","RB","27","8","0","0","0","0","0","144","421","3","16","14","134","0","1","","","72","","51"
"matt barkley","QB","26","7","129","216","1611","8","14","7","2","0","1","1","2","1","2","","","71","","34"
"tyler boyd","WR","22","16","0","0","0","0","0","4","58","0","81","54","603","1","1","","","70","","72"
"vernon davis","WR","32","16","0","0","0","0","0","0","0","0","59","44","583","2","0","","","70","","71"
"damien williams","RB","24","15","0","0","0","0","0","35","115","3","32","23","249","3","1","","","70","","52"
"tyler eifert","TE","26","8","0","0","0","0","0","0","0","0","47","29","394","5","0","","","69","","23"
"jeremy maclin","WR","28","12","0","1","0","0","0","1","-1","0","76","44","536","2","0","","","68","","75"
"breshad perriman","WR","23","16","0","0","0","0","0","1","2","0","66","33","499","3","0","","","68","","73"
"deandre washington","RB","23","14","0","0","0","0","0","87","467","2","23","17","115","0","1","","","68","","53"
"robert woods","WR","24","13","0","0","0","0","0","1","6","0","76","51","613","1","0","","","68","","74"
"matt jones","RB","23","7","0","0","0","0","0","99","460","3","8","8","73","0","2","","","67","","54"
"phillip dorsett","WR","23","15","0","0","0","0","0","2","10","0","59","33","528","2","0","","","66","","76"
"robert griffin","QB","26","5","87","147","886","2","3","31","190","2","0","0","0","0","1","","","66","","35"
"allen hurns","WR","25","11","0","0","0","0","0","0","0","0","76","35","477","3","0","","","66","","77"
"charcandrick west","RB","25","15","0","0","0","0","0","88","293","1","34","28","188","2","0","","","66","","55"
"john brown","WR","26","15","0","0","0","0","0","1","10","0","73","39","517","2","0","","","65","","78"
"malcolm mitchell","RB","24","14","0","0","0","0","0","0","0","0","48","32","401","4","0","","","64","","56"
"tajae sharpe","WR","22","16","0","0","0","0","0","1","1","0","83","41","522","2","0","","","64","","79"
"victor cruz","WR","30","15","0","0","0","0","0","0","0","0","72","39","586","1","1","","","63","","81"
"devin funchess","WR","22","15","0","0","0","0","0","0","0","0","58","23","371","4","0","1","","63","","80"
"vance mcdonald","TE","26","11","0","0","0","0","0","0","0","0","45","24","391","4","0","","","63","","24"
"thomas rawls","RB","23","9","0","0","0","0","0","109","349","3","17","13","96","0","0","","","63","","57"
"cordarrelle patterson","WR","25","16","0","0","0","0","0","7","43","0","70","52","453","2","0","","","62","","82"
"paul perkins","RB","22","14","0","0","0","0","0","112","456","0","24","15","162","0","0","","","62","","58"
"marquise goodwin","WR","26","15","0","0","0","0","0","0","0","0","68","29","431","3","0","","","61","","84"
"kendall wright","WR","27","11","0","0","0","0","0","1","15","0","42","29","416","3","0","","","61","","83"
"corey coleman","WR","22","10","0","0","0","0","0","2","10","0","73","33","413","3","0","","","60","","85"
"lance kendricks","TE","28","16","0","0","0","0","0","0","0","0","87","50","499","2","1","","","60","","25"
"rex burkhead","RB","26","16","0","0","0","0","0","74","344","2","20","17","145","0","1","","","59","","59"
"sammie coates","WR","23","14","0","0","0","0","0","4","14","0","49","21","435","2","0","","","57","","87"
"jermaine kearse","WR","26","16","0","0","0","0","0","0","0","0","89","41","510","1","0","","","57","","86"
"matt moore","QB","32","4","55","87","721","8","3","1","-1","0","0","0","0","0","0","","","57","","36"
"jesse james","TE","22","16","0","0","0","0","0","0","0","0","60","39","338","3","0","","","56","","26"
"sammy watkins","WR","23","8","0","0","0","0","0","0","0","0","52","28","430","2","0","","","55","","88"
"travaris cadet","RB","27","15","0","0","0","0","0","4","19","0","54","40","281","4","0","","","54","","61"
"ryan griffin","TE","26","16","0","0","0","0","0","0","0","0","74","50","442","2","1","","","54","","27"
"jeremy langford","RB","25","12","0","0","0","0","0","62","200","4","27","19","142","0","2","","","54","","60"
"clive walford","TE","25","15","0","0","0","0","0","0","0","0","52","33","359","3","0","","","54","","28"
"chris conley","WR","24","16","0","0","0","0","0","0","0","0","69","44","530","0","0","","","53","","89"
"jared goff","QB","22","7","112","205","1089","5","7","8","16","1","0","0","0","0","2","","","53","","37"
"nelson agholor","WR","23","15","0","0","0","0","0","5","14","0","69","36","365","2","0","1","","52","","90"
"josh mccown","QB","37","5","90","165","1100","6","6","7","21","0","0","0","0","0","4","","1","52","","38"
"julius thomas","TE","28","9","0","0","0","0","0","0","0","0","51","30","281","4","0","","","52","","29"
"garrett celek","TE","28","16","0","0","0","0","0","0","0","0","50","29","350","3","1","","","51","","31"
"dorial green-beckham","WR","23","15","0","0","0","0","0","0","0","0","74","36","392","2","0","","","51","","91"
"jermaine gresham","TE","28","16","0","0","0","0","0","0","0","0","61","37","391","2","0","","","51","","30"
"albert wilson","WR","24","16","0","0","0","0","0","2","50","1","51","31","279","2","0","","","51","","92"
"alfred blue","RB","25","14","0","0","0","0","0","100","420","1","16","12","40","0","1","","","50","","62"
"andrew hawkins","WR","30","16","0","0","0","0","0","2","0","0","54","33","324","3","0","","","50","","93"
"dion sims","TE","25","14","0","0","0","0","0","0","0","0","35","26","256","4","0","","","50","","32"
"eddie royal","WR","30","9","0","0","0","0","0","0","0","0","43","33","369","2","0","","","49","","94"
"danny amendola","WR","31","12","0","0","0","0","0","0","0","0","29","23","243","4","1","","","48","","95"
"jay cutler","QB","33","5","81","137","1059","4","5","5","24","0","0","0","0","0","2","","","47","","39"
"austin hooper","TE","22","14","0","0","0","0","0","0","0","0","27","19","271","3","0","","","47","","33"
"russell shepard","WR","26","14","0","0","0","0","0","1","9","0","40","23","341","2","0","","","47","","96"
"fozzy whittaker","RB","27","16","0","0","0","0","0","57","265","0","33","25","226","0","1","","","47","","63"
"brandon coleman","WR","24","16","0","0","0","0","0","0","0","0","38","26","281","3","0","","","46","","97"
"will tye","TE","25","16","0","0","0","0","0","0","0","0","70","48","395","1","0","","","46","","34"
"jamize olawale","RB","27","16","0","0","0","0","0","17","47","2","14","12","227","1","0","","","45","","64"
"torrey smith","WR","27","12","0","0","0","0","0","0","0","0","49","20","267","3","0","","","45","","98"
"justin hardy","WR","25","16","0","0","0","0","0","0","0","0","31","21","203","4","0","","","44","","99"
"c.j. prosise","RB","22","6","0","0","0","0","0","30","172","1","19","17","208","0","0","","","44","","65"
"aldrick robinson","WR","28","16","0","0","0","0","0","0","0","0","32","20","323","2","0","","","44","","100"
"charles sims","RB","26","7","0","0","0","0","0","51","149","1","32","24","190","1","1","","","44","","66"
"justin hunter","WR","25","13","0","0","0","0","0","0","0","0","23","10","189","4","0","","","43","","101"
"jared cook","TE","29","10","0","0","0","0","0","0","0","0","51","30","377","1","1","","","42","","35"
"justin forsett","RB","31","9","0","0","0","0","0","87","291","1","27","20","85","0","1","","","42","","68"
"james starks","RB","30","9","0","0","0","0","0","63","145","0","25","19","134","2","0","","","42","","67"
"john kuhn","RB","34","16","0","0","0","0","0","18","37","4","20","16","70","1","0","","","41","","69"
"quinton patton","WR","26","14","0","0","0","0","0","0","0","0","63","37","408","0","0","","","41","","102"
"wendell smallwood","RB","22","13","0","0","0","0","0","77","312","1","13","6","55","0","1","","","41","","70"
"brice butler","WR","26","16","0","0","0","0","0","0","0","0","32","16","219","3","0","","","40","","103"
"aaron ripkowski","RB","24","16","0","0","0","0","0","34","150","2","10","9","46","1","0","","","40","","71"
"kamar aiken","WR","27","16","0","0","0","0","0","0","0","0","50","29","328","1","0","","","39","","104"
"trey burton","TE","25","15","0","0","0","0","0","0","0","0","60","37","327","1","0","","","39","","38"
"eddie lacy","RB","26","5","0","0","0","0","0","71","360","0","7","4","28","0","0","","","39","","72"
"richard rodgers","TE","24","16","0","0","0","0","0","0","0","0","47","30","271","2","0","","","39","","36"
"jacob tamme","TE","31","8","0","0","0","0","0","0","0","0","31","22","210","3","0","","","39","","37"
"dwayne washington","RB","22","12","0","0","0","0","0","90","265","1","15","10","62","0","0","","","39","","73"
"josh bellamy","WR","27","16","0","0","0","0","0","4","37","0","38","19","282","1","0","","","38","","105"
"ladarius green","TE","26","6","0","0","0","0","0","0","0","0","34","18","304","1","0","","","38","","39"
"dion lewis","RB","26","7","0","0","0","0","0","64","283","0","24","17","94","0","0","","","38","","74"
"levine toilolo","TE","25","16","0","0","0","0","0","0","0","0","19","13","264","2","0","","","38","","40"
"kyle juszczyk","RB","25","16","0","0","0","0","0","5","22","1","49","37","266","0","0","1","","37","","76"
"alfred morris","RB","28","14","0","0","0","0","0","69","243","2","6","3","11","0","0","","","37","","75"
"erik swoope","TE","24","16","0","0","0","0","0","0","0","0","22","15","297","1","0","","","36","","41"
"kenyan drake","RB","22","16","0","0","0","0","0","33","179","2","10","9","46","0","0","","","35","","77"
"jimmy garoppolo","QB","25","6","43","63","502","4","0","10","6","0","1","1","3","0","1","","","35","","40"
"cobi hamilton","WR","26","11","0","0","0","0","0","0","0","0","28","17","234","2","0","","","35","","107"
