"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"brad st. louis","","31","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","115"
"byron storer","RB","23","9","0","0","0","0","0","0","0","0","3","2","3","0","","","","","","154"
"boone stutz","","25","12","0","0","0","0","0","0","0","0","","0","0","0","","","","","","94"
"rudy sylvan","","23","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","108"
"travis taylor","WR","29","2","0","0","0","0","0","0","0","0","3","1","4","0","","","","","","179"
"tyler thigpen","QB","23","1","2","6","41","0","1","0","0","0","0","0","0","0","","","","","","88"
"stacy tutt","","25","9","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","161"
"lee vickers","TE","26","9","0","0","0","0","0","0","0","0","5","2","4","0","","","","","","91"
"danny ware","","22","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","164"
"kelley washington","","28","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","199"
"eric weems","","22","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","189"
"brandon williams","","23","10","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","185"
"harry williams","","25","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","197"
"george wilson","","26","12","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","198"
"quincy wilson","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","163"
"anthony wright","QB","31","3","1","7","12","0","0","1","-1","0","0","0","0","0","","","","","","79"
"joe zelenka","","31","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","111"
"charlie frye","QB","26","1","4","10","34","0","1","1","1","0","0","0","0","0","","","","-1","","89"
"matt gutierrez","QB","23","5","1","1","15","0","0","5","-13","0","0","0","0","0","","","","-1","","90"
"billy volek","QB","31","5","3","10","6","0","1","11","-7","0","0","0","0","0","1","","","-2","","91"
