"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"sean ryan","TE","29","10","0","0","0","0","0","0","0","0","27","14","135","2","","","","26","","43"
"marty booker","WR","33","16","0","0","0","0","0","1","7","0","31","16","181","1","","","","25","","113"
"keenan burton","WR","25","9","0","0","0","0","0","0","0","0","45","25","253","0","","","","25","","111"
"david clowney","WR","24","13","0","0","0","0","0","3","1","0","22","14","191","1","","","","25","","112"
"kenneth darby","RB","27","16","0","0","0","0","0","27","152","0","24","18","96","0","","","","25","","84"
"domenik hixon","WR","25","14","0","0","0","0","0","0","0","0","28","15","187","1","2","","","25","","114"
"john kuhn","RB","27","14","0","0","0","0","0","8","18","1","7","7","47","2","","","","25","","85"
"gary barnidge","TE","24","16","0","0","0","0","0","0","0","0","21","12","242","0","","","","24","","45"
"ahman green","RB","32","8","0","0","0","0","0","41","160","1","5","3","18","0","","","","24","","86"
"justin peelle","TE","30","15","0","0","0","0","0","0","0","0","15","12","115","2","","","","24","","46"
"charlie frye","QB","28","3","53","87","581","1","4","4","41","0","0","0","0","0","","","","23","","47"
"leonard pope","TE","26","13","0","0","0","0","0","0","0","0","30","20","174","1","","","","23","","47"
"laurent robinson","WR","24","3","0","0","0","0","0","0","0","0","23","13","167","1","","","","23","","115"
"kahlil bell","RB","23","7","0","0","0","0","0","40","220","0","3","1","4","0","","","","22","","87"
"david carr","QB","30","6","21","33","225","1","0","9","27","1","0","0","0","0","","","","22","","48"
"vonta leach","RB","28","16","0","0","0","0","0","0","0","0","26","20","155","1","","","","22","","89"
"shawn nelson","TE","24","12","0","0","0","0","0","0","0","0","29","17","156","1","1","","","22","","48"
"chad simpson","RB","24","14","0","0","0","0","0","15","102","2","4","3","1","0","","","","22","","88"
"eric weems","WR","24","16","0","0","0","0","0","8","53","0","6","6","50","2","2","","","22","","116"
"jason hill","WR","24","11","0","0","0","0","0","0","0","0","16","9","90","2","","","","21","","117"
"darrius heyward-bey","WR","22","11","0","0","0","0","0","2","19","0","40","9","124","1","","","","20","","118"
"brad hoover","RB","33","11","0","0","0","0","0","20","52","1","9","4","23","1","","","","20","","90"
"demetrius williams","WR","26","12","0","0","0","0","0","0","0","0","17","8","142","1","","","","20","","119"
"marcus mason","RB","25","10","0","0","0","0","0","32","127","0","7","6","58","0","","","","19","","93"
"robert royal","TE","30","13","0","0","0","0","0","0","0","0","26","11","134","1","","","","19","","49"
"jerramy stevens","TE","30","16","0","0","0","0","0","0","0","0","32","15","130","1","","","","19","","50"
"jerheme urban","WR","29","10","0","0","0","0","0","0","0","0","29","18","186","0","","","","19","","120"
"garrett wolfe","RB","25","8","0","0","0","0","0","22","120","1","3","2","12","0","","","","19","","91"
"jason wright","RB","27","16","0","0","0","0","0","3","17","0","11","9","53","2","","","","19","","92"
"todd yoder","TE","31","16","0","0","0","0","0","0","0","0","5","4","9","3","","","","19","","51"
"deon butler","WR","23","16","0","0","0","0","0","0","0","0","42","15","175","0","","","","18","","123"
"jeff dugan","TE","28","16","0","0","0","0","0","3","7","0","6","6","52","2","","","","18","","53"
"jerome felton","RB","23","13","0","0","0","0","0","15","46","0","17","13","133","0","","","","18","","96"
"earnest graham","RB","29","13","0","0","0","0","0","14","66","0","22","14","109","0","","","","18","","97"
"justin griffith","RB","29","13","0","0","0","0","0","4","6","0","26","19","118","1","1","","","18","","95"
"mike hart","RB","23","9","0","0","0","0","0","26","70","1","8","5","54","0","","","","18","","94"
"sam hurd","WR","24","16","0","0","0","0","0","0","0","0","12","7","121","1","","","","18","","121"
"lance long","WR","24","8","0","0","0","0","0","1","-1","0","38","20","178","0","","","","18","","122"
"ernest wilford","TE","30","15","0","0","0","0","0","0","0","0","21","11","123","1","","","","18","","52"
"brodie croyle","QB","26","3","23","40","230","2","0","0","0","0","0","0","0","0","","","","17","","51"
"dennis dixon","QB","24","1","12","26","145","1","1","3","27","1","0","0","0","0","","","","17","","52"
"mike furrey","WR","32","16","0","0","0","0","0","0","0","0","39","23","170","0","","","","17","","124"
"keith null","QB","24","4","73","119","566","3","9","5","6","0","0","0","0","0","1","","","17","","49"
"chad pennington","QB","33","3","51","74","413","1","2","3","7","0","0","0","0","0","1","","","17","","50"
"lousaka polite","RB","28","16","0","0","0","0","0","37","123","0","23","11","51","0","","","","17","","98"
"martellus bennett","TE","22","14","0","0","0","0","0","0","0","0","30","15","159","0","","","","16","","54"
"derek hagan","WR","25","16","0","0","0","0","0","0","0","0","8","8","101","1","","","","16","","125"
"greg lewis","WR","29","13","0","0","0","0","0","0","0","0","11","8","96","1","","","","16","","126"
"evan moore","TE","24","5","0","0","0","0","0","0","0","0","23","12","158","0","","","","16","","55"
"larod stephens-howling","RB","22","16","0","0","0","0","0","6","15","0","18","10","83","1","1","","","16","","99"
"reggie brown","WR","28","14","0","0","0","0","0","1","-3","0","24","9","155","0","","","","15","","127"
"daniel coats","TE","25","16","0","0","0","0","0","0","0","0","31","16","150","0","1","","","15","","56"
"danny ware","RB","24","8","0","0","0","0","0","13","73","1","4","3","15","0","1","","","15","","100"
"danny woodhead","WR","24","10","0","0","0","0","0","15","64","0","14","8","87","0","","","","15","","128"
"mike cox","RB","24","16","0","0","0","0","0","3","5","1","13","10","79","0","","","","14","","102"
"brian hoyer","QB","24","5","19","27","142","0","0","10","25","1","0","0","0","0","","","","14","","53"
"edgerrin james","RB","31","7","0","0","0","0","0","46","125","0","3","3","19","0","","","","14","","101"
"michael bennett","RB","31","6","0","0","0","0","0","23","65","0","7","6","65","0","","","","13","","108"
"tim castille","RB","25","7","0","1","0","0","1","14","55","0","6","4","37","1","1","","","13","","105"
"casey fitzsimmons","WR","29","12","0","0","0","0","0","0","0","0","27","18","128","0","1","","","13","","130"
"benjarvus green-ellis","RB","24","12","0","0","0","0","0","26","114","0","5","2","11","0","","","","13","","109"
"steve heiden","TE","33","7","0","0","0","0","0","0","0","0","17","10","73","1","1","","","13","","57"
"peyton hillis","RB","23","14","0","0","0","0","0","13","54","1","6","4","19","0","1","","","13","","103"
"nate hughes","WR","24","8","0","0","0","0","0","0","0","0","12","5","70","1","","","","13","","129"
"moran norris","RB","31","16","0","0","0","0","0","14","41","1","11","7","31","0","1","","","13","","106"
"tyrell sutton","RB","23","7","0","0","0","0","0","12","68","0","11","6","62","0","","","","13","","107"
"naufahu tahi","RB","28","15","0","0","0","0","0","3","5","0","12","10","67","1","","","","13","","104"
"anthony becht","TE","32","16","0","0","0","0","0","0","0","0","12","7","61","1","1","","","12","","58"
"brad cottam","TE","25","8","0","0","0","0","0","0","0","0","15","9","120","0","","","","12","","59"
"michael gaines","RB","29","10","0","0","0","0","0","0","0","0","9","5","59","1","","","","12","","111"
"brandon lloyd","WR","28","2","0","0","0","0","0","0","0","0","18","8","117","0","","","","12","","131"
"ovie mughelli","RB","29","14","0","0","0","0","0","4","10","0","10","7","51","1","","","","12","","110"
"jarett dillard","WR","24","7","0","0","0","0","0","0","0","0","8","6","106","0","","","","11","","134"
"brian finneran","WR","33","10","0","0","0","0","0","0","0","0","16","11","111","0","","","","11","","132"
"lavelle hawkins","WR","23","10","0","0","0","0","0","0","0","0","14","7","110","0","","","","11","","133"
"tarvaris jackson","QB","26","8","14","21","201","1","0","17","-10","0","0","0","0","0","","","","11","","54"
"matt leinart","QB","26","8","51","77","435","0","3","9","-6","0","0","0","0","0","","","","11","","55"
"brian robiskie","WR","22","11","0","0","0","0","0","0","0","0","20","7","106","0","","","","11","","135"
"tom santi","TE","24","3","0","0","0","0","0","0","0","0","11","8","107","0","1","","","11","","60"
"eldra buckley","RB","24","16","0","0","0","0","0","15","44","1","0","0","0","0","","","","10","","112"
"jacob hester","RB","24","15","0","0","0","0","0","21","74","0","11","9","24","0","1","","","10","","113"
"ruvell martin","WR","27","8","0","0","0","0","0","0","0","0","12","6","99","0","","","","10","","137"
"kevin ogletree","WR","22","11","0","0","0","0","0","1","6","0","8","7","96","0","","","","10","","136"
"gary russell","RB","23","12","0","0","0","0","0","3","0","0","15","12","96","0","","","","10","","114"
"dantrell savage","RB","24","5","0","0","0","0","0","10","45","0","11","7","51","0","1","","","10","","115"
"derek schouman","TE","24","2","0","0","0","0","0","0","0","0","11","9","103","0","","","","10","","61"
"billy volek","QB","33","4","20","31","231","1","1","9","-9","0","0","0","0","0","","","","10","","56"
"billy bajema","TE","27","16","0","0","0","0","0","0","0","0","11","8","94","0","","","","9","","62"
"lamont jordan","RB","31","9","0","0","0","0","0","25","86","0","4","0","0","0","","","","9","","118"
"corey mcintyre","RB","30","15","0","0","0","0","0","5","34","0","8","7","55","0","","","","9","","116"
"matt spaeth","RB","26","16","0","0","0","0","0","0","0","0","7","5","25","1","","","","9","","119"
"kory sperry","TE","24","8","0","0","0","0","0","0","0","0","6","3","31","1","","","","9","","63"
"lawrence vickers","RB","26","16","0","0","0","0","0","0","0","0","18","8","27","1","","","","9","","117"
"todd watkins","WR","26","13","0","0","0","0","0","0","0","0","19","8","90","0","","","","9","","138"
"kris wilson","TE","28","16","0","0","0","0","0","0","0","0","6","4","28","1","","","","9","","64"
"kevin curtis","WR","31","3","0","0","0","0","0","0","0","0","15","6","77","0","","","","8","","140"
"darnell dinkins","TE","32","11","0","0","0","0","0","0","0","0","7","5","22","1","","","","8","","65"
"ahmard hall","RB","30","16","0","0","0","0","0","1","5","0","16","12","79","0","2","","","8","","120"
"madison hedgecock","RB","28","16","0","0","0","0","0","0","0","0","9","4","23","1","","","","8","","121"
"sinorice moss","WR","26","8","0","0","0","0","0","0","0","0","4","1","18","1","1","","","8","","139"
"owen schmitt","RB","24","15","0","0","0","0","0","0","0","0","11","6","21","1","","","","8","","122"
"troy smith","QB","25","4","5","9","24","0","1","8","31","1","0","0","0","0","","","","8","","58"
"drew stanton","QB","25","3","26","51","259","0","6","9","33","1","0","0","0","0","1","","","8","","59"
"tony stewart","TE","30","15","0","0","0","0","0","0","0","0","15","10","78","0","","","","8","","66"
"pat white","QB","23","13","0","5","0","0","0","21","81","0","0","0","0","0","","","","8","","57"
"brian clark","WR","26","14","0","0","0","0","0","0","0","0","18","6","65","0","","","","7","","143"
"jared cook","TE","22","14","0","0","0","0","0","0","0","0","15","9","74","0","","","","7","","67"
"terrance copper","WR","27","15","0","0","0","0","0","0","0","0","6","4","68","0","","","","7","","141"
"joey galloway","WR","38","3","0","0","0","0","0","0","0","0","20","7","67","0","","","","7","","142"
"jim kleinsasser","TE","32","16","0","0","0","0","0","0","0","0","16","10","70","0","","","","7","","68"
"chris ogbonnaya","RB","23","2","0","0","0","0","0","11","50","0","2","1","19","0","","","","7","","124"
"louis rankin","RB","24","9","0","0","0","0","0","8","36","0","7","5","33","0","1","","","7","","123"
"travis beckum","TE","22","15","0","0","0","0","0","0","0","0","10","8","55","0","","","","6","","73"
"james casey","TE","25","15","0","0","0","0","0","0","0","0","12","6","64","0","","","","6","","69"
"patrick cobbs","RB","26","5","0","0","0","0","0","6","36","0","4","3","23","0","","","","6","","128"
"todd collins","QB","38","3","12","23","144","0","0","1","0","0","0","0","0","0","","","","6","","60"
"andre davis","WR","30","14","0","0","0","0","0","0","0","0","11","6","59","0","","","","6","","146"
"craig davis","WR","24","1","0","0","0","0","0","1","4","0","7","6","52","0","","","","6","","148"
"bobby engram","WR","36","5","0","0","0","0","0","0","0","0","10","5","61","0","","","","6","","144"
"derek fine","TE","26","8","0","0","0","0","0","0","0","0","18","9","64","0","","","","6","","70"
"mike goodson","RB","22","8","0","0","0","0","0","22","49","0","2","2","15","0","1","","","6","","125"
"ben hartsock","TE","29","16","0","0","0","0","0","0","0","0","4","1","2","1","","","","6","","71"
"kenny moore","WR","24","12","0","0","0","0","0","0","0","0","11","6","59","0","1","","","6","","145"
"adrian peterson","RB","30","14","0","0","0","0","0","7","51","0","2","2","11","0","","","","6","","127"
"john phillips","TE","22","16","0","0","0","0","0","0","0","0","9","7","62","0","","","","6","","72"
"tony richardson","RB","38","16","0","0","0","0","0","7","48","0","5","3","10","0","","","","6","","129"
"gijon robinson","RB","25","13","0","0","0","0","0","0","0","0","15","9","62","0","","","","6","","126"
"derrick williams","WR","23","11","0","0","0","0","0","1","4","0","13","6","52","0","1","","","6","","147"
"kellen clemens","QB","26","10","13","26","125","0","0","12","1","0","0","0","0","0","","","","5","","61"
"quan cosby","WR","27","16","0","0","0","0","0","1","-2","0","6","4","55","0","","","","5","","149"
"greg estandia","TE","27","6","0","0","0","0","0","0","0","0","13","4","45","0","","","","5","","74"
"samkon gado","RB","27","15","0","0","0","0","0","14","26","0","3","3","25","0","","","","5","","131"
"jeremi johnson","RB","29","16","0","0","0","0","0","4","8","0","12","6","41","0","1","","","5","","133"
"quinten lawrence","WR","25","6","0","0","0","0","0","2","42","0","2","1","9","0","","","","5","","150"
"javon ringer","RB","22","7","0","0","0","0","0","8","48","0","0","0","0","0","","","","5","","134"
"aaron stecker","RB","34","9","0","0","0","0","0","5","15","0","5","5","34","0","","","","5","","132"
"albert young","RB","24","7","0","0","0","0","0","12","53","0","0","0","0","0","","","","5","","130"
"arnaz battle","WR","29","15","0","0","0","0","0","0","0","0","5","5","40","0","1","","","4","","152"
"rashied davis","WR","30","16","0","0","0","0","0","0","0","0","8","5","35","0","","","","4","","154"
"korey hall","RB","26","11","0","0","0","0","0","0","0","0","7","5","41","0","","","","4","","137"
"gartrell johnson","RB","23","10","0","0","0","0","0","13","43","0","1","0","0","0","","","","4","","135"
"greg jones","RB","28","13","0","0","0","0","0","4","23","0","10","5","14","0","","","","4","","139"
"ben obomanu","WR","26","14","0","0","0","0","0","0","0","0","5","4","41","0","1","","","4","","151"
"roscoe parrish","WR","27","12","0","0","0","0","0","2","4","0","6","3","34","0","1","","","4","","153"
"kolby smith","RB","25","4","0","0","0","0","0","15","33","0","2","2","9","0","","","","4","","136"
"stephen spach","TE","27","7","0","0","0","0","0","0","0","0","10","4","38","0","","","","4","","76"
"jonathan stupar","TE","25","14","0","0","0","0","0","0","0","0","11","6","40","0","","","","4","","75"
"jacob tamme","TE","24","16","0","0","0","0","0","0","0","0","10","3","35","0","","","","4","","77"
"tyler thigpen","QB","25","2","4","8","83","1","2","2","3","0","0","0","0","0","","","","4","","62"
"deshawn wynn","RB","26","4","0","0","0","0","0","6","19","0","7","2","19","0","","","","4","","138"
"hank baskett","WR","27","12","0","0","0","0","0","0","0","0","12","5","34","0","","","","3","","155"
"darcy johnson","TE","26","13","0","0","0","0","0","0","0","0","7","5","32","0","","","","3","","78"
"luke lawton","RB","29","13","0","0","0","0","0","0","0","0","10","7","31","0","","","","3","","140"
"marko mitchell","WR","24","10","0","0","0","0","0","0","0","0","7","4","32","0","","","","3","","157"
"jake nordin","WR","25","4","0","0","0","0","0","0","0","0","3","2","26","0","","","","3","","158"
"j.t. osullivan","QB","30","3","4","11","40","0","0","3","12","0","0","0","0","0","2","","","3","","63"
"michael robinson","RB","26","15","0","0","0","0","0","3","2","0","11","6","24","0","","","","3","","141"
"alex smith","WR","27","16","0","0","0","0","0","0","0","0","8","3","25","0","","","","3","","159"
"l.j. smith","TE","29","12","0","0","0","0","0","0","0","0","3","2","31","0","","","","3","","79"
"brian st. pierre","QB","30","1","2","4","12","1","1","1","2","0","0","0","0","0","","","","3","","64"
"troy williamson","WR","26","2","0","0","0","0","0","0","0","0","4","3","34","0","1","","","3","","156"
"ramses barden","WR","23","3","0","0","0","0","0","0","0","0","1","1","16","0","","","","2","","165"
"jackie battle","RB","26","5","0","0","0","0","0","7","21","0","2","2","-3","0","","","","2","","148"
"brian brohm","QB","24","2","17","29","146","0","2","3","-3","0","0","0","0","0","","","","2","","65"
"carey davis","RB","28","6","0","0","0","0","0","2","15","0","0","0","0","0","","","","2","","150"
"james davis","","23","2","0","0","0","0","0","9","15","0","5","4","5","0","","","","2","","144"
"kyle eckel","RB","28","7","0","0","0","0","0","2","6","0","3","2","14","0","","","","2","","147"
"john gilmore","TE","30","13","0","0","0","0","0","0","0","0","7","3","23","0","","","","2","","80"
"verron haynes","RB","30","7","0","0","0","0","0","0","0","0","4","3","20","0","","","","2","","146"
"brandon jones","WR","27","8","0","0","0","0","0","0","0","0","5","1","18","0","","","","2","","163"
"mike karney","RB","28","14","0","0","0","0","0","2","8","0","9","6","16","0","","","","2","","142"
"dan kreider","RB","32","14","0","0","0","0","0","0","0","0","6","4","20","0","","","","2","","145"
"brandon myers","TE","24","11","0","0","0","0","0","0","0","0","6","4","19","0","","","","2","","81"
"xavier omon","RB","24","5","0","0","0","0","0","5","22","0","1","0","0","0","","","","2","","143"
"kassim osgood","WR","29","16","0","0","0","0","0","0","0","0","5","1","17","0","","","","2","","164"
"john owens","TE","29","16","0","0","0","0","0","0","0","0","6","3","16","0","","","","2","","82"
"jalen parmele","RB","24","7","0","0","0","0","0","5","17","0","0","0","0","0","","","","2","","149"
"marcel reece","WR","24","2","0","0","0","0","0","0","0","0","4","2","20","0","","","","2","","162"
"isaiah stanback","WR","25","6","0","0","0","0","0","0","0","0","7","3","22","0","","","","2","","160"
"wallace wright","WR","25","16","0","0","0","0","0","0","0","0","3","2","21","0","","","","2","","161"
"deon anderson","RB","26","16","0","0","0","0","0","0","0","0","3","1","5","0","","","","1","","156"
"charlie batch","QB","35","1","1","2","17","0","0","0","0","0","0","0","0","0","","","","1","","67"
"mark brunell","QB","39","16","15","30","102","0","1","4","-12","0","0","0","0","0","","","","1","","66"
"tim carter","WR","30","2","0","0","0","0","0","0","0","0","5","1","6","0","","","","1","","174"
"yamon figurs","WR","26","6","0","0","0","0","0","1","-2","0","2","1","7","0","","","","1","","179"
"tyler grisham","WR","22","4","0","0","0","0","0","0","0","0","2","1","14","0","","","","1","","166"
"james hardy","WR","24","2","0","0","0","0","0","0","0","0","1","1","9","0","","","","1","","170"
"anthony hill","TE","24","5","0","0","0","0","0","0","0","0","2","1","9","0","","","","1","","84"
"tory humphrey","TE","26","1","0","0","0","0","0","0","0","0","1","1","7","0","","","","1","","88"
"david johnson","TE","22","15","0","0","0","0","0","0","0","0","4","2","9","0","","","","1","","85"
"jaymar johnson","WR","25","6","0","0","0","0","0","0","0","0","1","1","9","0","","","","1","","169"
"steve johnson","WR","23","5","0","0","0","0","0","0","0","0","3","2","10","0","","","","1","","168"
"edgar jones","TE","25","16","0","0","0","0","0","0","0","0","2","1","8","0","","","","1","","87"
"mark jones","WR","29","3","0","0","0","0","0","0","0","0","2","1","9","0","","","","1","","171"
"jordan kent","WR","25","5","0","0","0","0","0","0","0","0","3","1","5","0","","","","1","","177"
"joe klopfenstein","TE","26","1","0","0","0","0","0","0","0","0","2","1","11","0","","","","1","","83"
"stefan logan","WR","28","16","0","0","0","0","0","0","0","0","1","1","5","0","2","","","1","","178"
"brandon manumaleuna","RB","29","16","0","0","0","0","0","0","0","0","7","5","13","0","","","","1","","152"
"charly martin","WR","25","7","0","0","0","0","0","0","0","0","2","1","6","0","","","","1","","175"
"jason mckie","RB","29","16","0","0","0","0","0","0","0","0","10","5","13","0","","","","1","","151"
"jake oconnell","TE","24","4","0","0","0","0","0","0","0","0","10","2","7","0","","","","1","","89"
"bear pascoe","TE","23","4","0","0","0","0","0","0","0","0","1","1","9","0","","","","1","","86"
"courtney roby","WR","26","15","0","0","0","0","0","0","0","0","1","1","6","0","1","","","1","","172"
"kory sheets","RB","24","2","0","0","0","0","0","1","5","0","0","0","0","0","","","","1","","157"
"matthew slater","WR","24","14","0","0","0","0","0","1","6","0","0","0","0","0","","","","1","","173"
"clifton smith","RB","24","11","0","0","0","0","0","4","7","0","5","2","4","0","1","","","1","","153"
"terrelle smith","RB","31","8","0","0","0","0","0","0","0","0","4","2","7","0","","","","1","","154"
"john standeford","WR","27","2","0","0","0","0","0","0","0","0","3","1","5","0","","","","1","","180"
"limas sweed","WR","25","9","0","0","0","0","0","0","0","0","5","1","5","0","","","","1","","176"
"brandon tate","WR","22","2","0","0","0","0","0","1","11","0","2","0","0","0","","","","1","","167"
"javarris williams","RB","23","4","0","0","0","0","0","6","6","0","1","0","0","0","","","","1","","155"
"jake allen","","24","3","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","190"
"b.j. askew","RB","29","5","0","0","0","0","0","1","0","0","2","2","3","0","","","","","","160"
"brock bolen","","24","3","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","165"
"colin cloherty","TE","22","1","0","0","0","0","0","0","0","0","1","1","2","0","","","","","","93"
"andre coleman","","25","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","106"
"james dearth","","33","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","99"
"biren ealy","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","202"
"dominique edison","","23","5","0","0","0","0","0","0","0","0","","0","0","0","","","","","","205"
"tony fiammetta","","23","10","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","167"
"matt flynn","QB","24","15","7","12","58","0","1","5","-5","0","0","0","0","0","","","","","","74"
"eric fowler","","25","3","0","0","0","0","0","0","0","0","","0","0","0","","","","","","191"
"jeff garcia","QB","39","1","0","0","0","0","0","3","-2","0","0","0","0","0","1","","","","","75"
"sam giguere","","24","1","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","193"
"anthony gonzalez","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","208"
"dan gronkowski","TE","24","2","0","0","0","0","0","0","0","0","3","1","4","0","","","","","","90"
"rex grossman","QB","29","1","3","9","33","0","1","3","9","0","0","0","0","0","","","","","","68"
"matt gutierrez","QB","25","1","1","1","3","0","0","0","0","0","0","0","0","0","","","","","","69"
"justin harper","","24","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","192"
"clark harris","","25","11","0","0","0","0","0","0","0","0","","0","0","0","","","","","","107"
"mike hass","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","188"
"chris henry","","24","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","172"
"darius hill","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","100"
"nathan hodel","","32","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","108"
"kareem huggins","","23","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","166"
"juaquin iglesias","","22","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","200"
"justin jenkins","WR","29","12","0","0","0","0","0","1","-3","0","0","0","0","0","","","","","","209"
"adam jennings","","27","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","201"
"brian jennings","","33","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","103"
"quinn johnson","RB","23","9","0","0","0","0","0","0","0","0","4","2","4","0","","","","","","158"
"nate jones","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","196"
"matt lawrence","RB","24","8","0","0","0","0","0","4","0","0","1","1","4","0","","","","","","159"
"mike leach","","33","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","96"
"j.p. losman","QB","28","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","73"
"elbert mack","","23","15","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","199"
"marcus mailei","","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","168"
"glenn martinez","","28","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","198"
"michael matthews","","26","7","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","102"
"josh mccown","QB","30","1","1","6","2","0","0","0","0","0","0","0","0","0","","","","","","71"
"luke mccown","QB","28","3","1","3","2","0","0","0","0","0","0","0","0","0","","","","","","70"
"shaun mcdonald","","28","4","0","0","0","0","0","0","0","0","","0","0","0","","","","","","186"
"kenny mckinley","","22","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","182"
"sean morey","","33","13","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","185"
"cameron morrah","TE","22","3","0","0","0","0","0","0","0","0","1","1","3","0","","","","","","91"
"matthew mulligan","TE","24","5","0","0","0","0","0","0","0","0","1","1","2","0","","","","","","94"
"jordan norwood","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","197"
"oren oneal","RB","26","4","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","171"
"buck ortega","","28","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","98"
"montell owens","RB","25","16","0","0","0","0","0","2","1","0","1","0","0","0","","","","","","162"
"curtis painter","QB","24","2","8","28","83","0","2","3","4","0","0","0","0","0","2","","","","","76"
"cedric peerman","","23","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","169"
"zach potter","TE","23","1","0","0","0","0","0","0","0","0","1","1","3","0","","","","","","92"
"chris pressley","RB","23","7","0","0","0","0","0","1","0","0","1","1","2","0","","","","","","161"
"maurice purify","","23","5","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","204"
"richard quinn","","23","15","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","104"
"isaac redman","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","163"
"jeff robinson","","39","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","109"
"jerome simpson","","23","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","184"
"justin snow","","33","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","105"
"jim sorgi","","29","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","72"
"micheal spurlock","WR","26","6","0","1","0","0","0","1","3","0","0","0","0","0","","","","","","181"
"derek stanley","","24","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","183"
"craig stevens","","25","12","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","97"
"brad st. louis","","33","5","0","0","0","0","0","0","0","0","","0","0","0","","","","","","95"
"frank summers","","24","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","164"
"brett swain","","24","6","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","187"
"patrick turner","","22","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","195"
"david tyree","","29","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","207"
"tiquan underwood","","22","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","203"
"javon walker","","31","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","194"
"chauncey washington","","24","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","170"
"matt willis","","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","206"
"george wilson","","28","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","189"
"joe zelenka","","33","5","0","0","0","0","0","0","0","0","","0","0","0","","","","","","110"
"keith zinger","","25","15","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","101"
"chris simms","QB","29","3","5","17","23","0","1","3","-4","0","0","0","0","0","1","","","-1","","77"
"caleb hanie","QB","24","2","3","7","11","0","1","0","0","0","0","0","0","0","","","","-2","","78"
