play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
2049,2019090500,CHI,GB,CHI,home,GB,CHI,85,2019-09-05,43,43,1843,Half1,0,12,0,2,1,0,00:43,CHI 15,10,0,(:43) (Shotgun) M.Trubisky pass short left to C.Patterson ran ob at CHI 18 for 3 yards (K.King).,pass,3,1,0,1,0,0,0,short,left,-2,5,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,2,3,3,7,3,7,-4,3,7,-4,0.746430810795817,0.04628551803838039,0.004365288280500582,0.0335925312741366,0.08889644082529399,3.9325908963941424e-4,0.08003615169623203,0,0,0.4449940529336865,-0.06310419327583028,-2.9144366844195035,2.9144366844195035,0.9845694629830839,-0.9845694629830839,-2.5800189035652825,2.5800189035652825,-0.22650097069752761,0.16339677742169734,-0.22650097069752761,0.16339677742169734,-2.0037082641924027,2.0037082641924027,-3.4361581953856524,3.4361581953856524,-1.0675939214660788,1.0675939214660788,-4.6503023364640725,4.6503023364640725,0.38831774364320365,0.6116822563567963,0.38831774364320365,0.6116822563567963,-0.002230119938242403,0.38608762370496125,0.6139123762950387,0.02315081114280254,-0.02315081114280254,-0.12172023416989125,0.12172023416989125,-0.007975914161472697,0.005745794223230294,-0.007975914161472697,0.005745794223230294,-0.05705892308998739,0.05705892308998739,-0.16213433423589585,0.16213433423589585,-0.024162195929223917,0.024162195929223917,-0.19789732693244133,0.19789732693244133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033869,M.Trubisky,00-0030578,C.Patterson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GB,NA,00-0033524,NA,K.King,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2078,2019090500,CHI,GB,CHI,home,GB,CHI,82,2019-09-05,38,38,1838,Half1,0,12,0,2,2,0,00:38,CHI 18,7,0,(:38) (Shotgun) M.Trubisky sacked at CHI 16 for -2 yards (K.King).,pass,-2,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,2,3,3,7,3,7,-4,3,7,-4,0.7492074055856178,0.04993790876696042,0.003764162187004176,0.03593886182333407,0.08376417738421994,4.401957653241651e-4,0.07694728848753944,0,0,0.3818898596578562,-0.2909874690204977,-3.2054241534400014,3.2054241534400014,0.9845694629830839,-0.9845694629830839,-2.8710063725857804,2.8710063725857804,NA,NA,0,0,-2.0037082641924027,2.0037082641924027,-3.4361581953856524,3.4361581953856524,-1.0675939214660788,1.0675939214660788,-4.6503023364640725,4.6503023364640725,0.38608762370496125,0.6139123762950387,0.38608762370496125,0.6139123762950387,-0.010272116929578745,0.3758155067753825,0.6241844932246174,0.02315081114280254,-0.02315081114280254,-0.13199235109947,0.13199235109947,NA,NA,0,0,-0.05705892308998739,0.05705892308998739,-0.16213433423589585,0.16213433423589585,-0.024162195929223917,0.024162195929223917,-0.19789732693244133,0.19789732693244133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033869,M.Trubisky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033524,K.King,NA,NA,00-0033524,K.King,NA,NA,NA,NA,NA,NA,NA,NA,GB,NA,00-0033524,NA,K.King,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2106,2019090500,CHI,GB,CHI,home,GB,CHI,84,2019-09-05,31,31,1831,Half1,0,12,0,2,3,0,00:31,CHI 16,9,0,(:31) (Shotgun) M.Trubisky pass short right to M.Davis to CHI 15 for -1 yards (B.Martinez; J.Alexander).,pass,-1,1,0,1,0,0,0,short,right,-4,3,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,2,3,3,7,3,7,-4,3,7,-4,0.7632824842669356,0.0639669395717703,0.005197761065796628,0.04532487615051223,0.06068001518539685,4.805294670926452e-4,0.061067394292496045,0,0,0.0909023906373585,-0.3417551082940464,-3.5471792617340476,3.5471792617340476,0.9845694629830839,-0.9845694629830839,-3.2127614808798266,3.2127614808798266,-0.38079447323697335,0.03903936494292698,-0.38079447323697335,0.03903936494292698,-2.384502737429376,2.384502737429376,-3.3971188304427256,3.3971188304427256,-1.448388394703052,1.448388394703052,-4.611262971521145,4.611262971521145,0.3758155067753825,0.6241844932246174,0.3758155067753825,0.6241844932246174,-0.015801020656321052,0.36001448611906145,0.6399855138809385,0.02315081114280254,-0.02315081114280254,-0.14779337175579105,0.14779337175579105,-0.01352189673738663,-0.0022791239189344226,-0.01352189673738663,-0.0022791239189344226,-0.07058081982737402,0.07058081982737402,-0.16441345815483027,0.16441345815483027,-0.03768409266661055,0.03768409266661055,-0.20017645085137575,0.20017645085137575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0033869,M.Trubisky,00-0032063,M.Davis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032408,B.Martinez,GB,00-0034728,J.Alexander,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2134,2019090500,CHI,GB,CHI,home,GB,CHI,84,2019-09-05,24,24,1824,Half1,0,12,0,2,NA,0,00:24,CHI 16,0,0,Timeout #2 by GB at 00:24.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,GB,NA,2,2,3,7,3,7,-4,3,7,-4,0,0,0,0,0,0,0,0,0,-0.2508527176566879,0,-3.5471792617340476,3.5471792617340476,0.9845694629830839,-0.9845694629830839,-3.2127614808798266,3.2127614808798266,NA,NA,0,0,-2.384502737429376,2.384502737429376,-3.3971188304427256,3.3971188304427256,-1.448388394703052,1.448388394703052,-4.611262971521145,4.611262971521145,0.36001448611906145,0.6399855138809385,0.36001448611906145,0.6399855138809385,0,0.36001448611906145,0.6399855138809385,0.02315081114280254,-0.02315081114280254,-0.14779337175579105,0.14779337175579105,NA,NA,0,0,-0.07058081982737402,0.07058081982737402,-0.16441345815483027,0.16441345815483027,-0.03768409266661055,0.03768409266661055,-0.20017645085137575,0.20017645085137575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2151,2019090500,CHI,GB,CHI,home,GB,CHI,85,2019-09-05,24,24,1824,Half1,0,12,0,2,4,0,00:24,CHI 15,10,0,"(:24) (Punt formation) P.O'Donnell punts 52 yards to GB 33, Center-P.Scales, downed by CHI-C.Patterson.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,2,2,0,NA,NA,2,2,3,7,3,7,-4,3,7,-4,0.7767153071922311,0.08555423559305896,0.0050665525454830175,0.057701811863614734,0.02555068256171468,5.352284267338062e-4,0.04887618181716379,0,0,-0.2508527176566879,-0.7182810051921813,-4.265460266926229,4.265460266926229,0.9845694629830839,-0.9845694629830839,-3.2127614808798266,3.2127614808798266,NA,NA,0,0,-2.384502737429376,2.384502737429376,-3.3971188304427256,3.3971188304427256,-1.448388394703052,1.448388394703052,-4.611262971521145,4.611262971521145,0.36001448611906145,0.6399855138809385,0.36001448611906145,0.6399855138809385,-0.025812145921922214,0.33420234019713924,0.6657976598028608,0.02315081114280254,-0.02315081114280254,-0.14779337175579105,0.14779337175579105,NA,NA,0,0,-0.07058081982737402,0.07058081982737402,-0.16441345815483027,0.16441345815483027,-0.03768409266661055,0.03768409266661055,-0.20017645085137575,0.20017645085137575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031079,P.O'Donnell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2179,2019090500,CHI,GB,GB,away,CHI,GB,67,2019-09-05,15,15,1815,Half1,0,13,0,2,1,0,00:15,GB 33,10,16,(:15) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 49 for 16 yards (H.Clinton-Dix).,pass,16,1,0,1,0,0,0,short,middle,7,9,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,3,7,7,3,4,7,3,4,0.6766609146235038,0.0363998789499238,0.0011566181835123276,0.026320216472237097,0.13724692966073,4.721544763032998e-4,0.12174328763378975,0,0,0.9691337228488691,0.6284193116708628,-4.893879578597092,4.893879578597092,0.9845694629830839,-0.9845694629830839,-3.8411807925506896,3.8411807925506896,0.036407379713106924,0.5920119319577559,0.036407379713106924,0.5920119319577559,-2.4209101171424834,2.4209101171424834,-3.9891307624004817,3.9891307624004817,-1.484795774416159,1.484795774416159,-5.203274903478901,5.203274903478901,0.6657976598028608,0.33420234019713924,0.33420234019713924,0.6657976598028608,0.02596027042414628,0.30824206977299295,0.691757930227007,0.02315081114280254,-0.02315081114280254,-0.17375364217993733,0.17375364217993733,0.0013785460386005477,0.024581724385545733,0.0013785460386005477,0.024581724385545733,-0.07195936586597457,0.07195936586597457,-0.188995182540376,0.188995182540376,-0.039062638705211095,0.039062638705211095,-0.2247581752369215,0.2247581752369215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0023459,A.Rodgers,00-0027696,J.Graham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,NA,00-0031333,NA,H.Clinton-Dix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2203,2019090500,CHI,GB,GB,away,CHI,GB,67,2019-09-05,9,9,1809,Half1,0,13,0,2,NA,0,00:09,GB 33,0,16,Timeout #3 by GB at 00:09.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,GB,NA,1,2,3,7,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,1.597553034519732,0,-4.893879578597092,4.893879578597092,0.9845694629830839,-0.9845694629830839,-3.8411807925506896,3.8411807925506896,NA,NA,0,0,-2.4209101171424834,2.4209101171424834,-3.9891307624004817,3.9891307624004817,-1.484795774416159,1.484795774416159,-5.203274903478901,5.203274903478901,0.691757930227007,0.30824206977299295,0.30824206977299295,0.691757930227007,0,0.30824206977299295,0.691757930227007,0.02315081114280254,-0.02315081114280254,-0.17375364217993733,0.17375364217993733,NA,NA,0,0,-0.07195936586597457,0.07195936586597457,-0.188995182540376,0.188995182540376,-0.039062638705211095,0.039062638705211095,-0.2247581752369215,0.2247581752369215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2220,2019090500,CHI,GB,GB,away,CHI,GB,51,2019-09-05,9,9,1809,Half1,0,13,0,2,1,0,00:09,GB 49,10,16,(:09) (Shotgun) A.Rodgers pass incomplete deep right (K.Fuller).,pass,0,1,0,1,0,0,0,deep,right,51,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,1,2,3,7,7,3,4,7,3,4,0.5720698105330178,0.029283740242898024,3.538801871130187e-4,0.0211201640897801,0.20087175096445065,5.533333042846086e-4,0.17574732067845594,0,0,1.597553034519732,-1.597553034519732,-3.2963265440773597,3.2963265440773597,0.9845694629830839,-0.9845694629830839,-2.2436277580309576,2.2436277580309576,5.402446965480268,-7,0,0,-2.4209101171424834,2.4209101171424834,-3.9891307624004817,3.9891307624004817,-6.887242739896426,6.887242739896426,1.796725096521099,-1.796725096521099,0.691757930227007,0.30824206977299295,0.30824206977299295,0.691757930227007,-0.08061202713280291,0.38885409690579587,0.6111459030942041,0.02315081114280254,-0.02315081114280254,-0.09314161504713442,0.09314161504713442,0.15381062217128139,-0.2344226493040843,0,0,-0.07195936586597457,0.07195936586597457,-0.188995182540376,0.188995182540376,-0.19287326087649248,0.19287326087649248,0.00966447406716281,-0.00966447406716281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0023459,A.Rodgers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031041,K.Fuller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2242,2019090500,CHI,GB,NA,NA,NA,GB,NA,2019-09-05,0,0,1800,Half1,1,13,0,2,NA,NA,00:00,GB 49,0,16,END QUARTER 2,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,3,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,-3.2963265440773597,3.2963265440773597,0.9845694629830839,-0.9845694629830839,-2.2436277580309576,2.2436277580309576,NA,NA,NA,NA,-2.4209101171424834,2.4209101171424834,-3.9891307624004817,3.9891307624004817,-6.887242739896426,6.887242739896426,1.796725096521099,-1.796725096521099,NA,NA,NA,NA,0,NA,NA,0.02315081114280254,-0.02315081114280254,-0.09314161504713442,0.09314161504713442,NA,NA,NA,NA,-0.07195936586597457,0.07195936586597457,-0.188995182540376,0.188995182540376,-0.19287326087649248,0.19287326087649248,0.00966447406716281,-0.00966447406716281,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2260,2019090500,CHI,GB,CHI,home,GB,GB,35,2019-09-05,900,1800,1800,Half2,0,14,0,3,NA,0,15:00,GB 35,0,2,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,3,7,3,7,-4,3,7,-4,0.0013736795911316055,0.16263150951886152,0.004440726358228023,0.25417863378642963,0.23308117414857005,0.0036557130265806544,0.34063856357019856,0,0,0.8149984757122131,0,-3.2963265440773597,3.2963265440773597,0.9845694629830839,-0.9845694629830839,-2.2436277580309576,2.2436277580309576,NA,NA,0,0,-2.4209101171424834,2.4209101171424834,-3.9891307624004817,3.9891307624004817,-6.887242739896426,6.887242739896426,1.796725096521099,-1.796725096521099,0.3888540969057959,0.6111459030942041,0.3888540969057959,0.6111459030942041,0,0.3888540969057959,0.6111459030942041,0.02315081114280254,-0.02315081114280254,-0.09314161504713442,0.09314161504713442,NA,NA,0,0,-0.07195936586597457,0.07195936586597457,-0.188995182540376,0.188995182540376,-0.19287326087649248,0.19287326087649248,0.00966447406716281,-0.00966447406716281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.Crosby,00-0025580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2284,2019090500,CHI,GB,CHI,home,GB,CHI,75,2019-09-05,900,1800,1800,Half2,0,14,0,3,1,0,15:00,CHI 25,10,2,(15:00) D.Montgomery left tackle to CHI 25 for no gain (T.Brown; P.Smith).,run,0,0,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,3,7,3,7,-4,3,7,-4,0.0013736795911316055,0.16263150951886152,0.004440726358228023,0.25417863378642963,0.23308117414857005,0.0036557130265806544,0.34063856357019856,0,0,0.8149984757122131,-0.7607032368873381,-4.057029780964698,4.057029780964698,0.2238662260957458,-0.2238662260957458,-2.2436277580309576,2.2436277580309576,NA,NA,0,0,-2.4209101171424834,2.4209101171424834,-3.9891307624004817,3.9891307624004817,-6.887242739896426,6.887242739896426,1.796725096521099,-1.796725096521099,0.3888540969057959,0.6111459030942041,0.3888540969057959,0.6111459030942041,-0.02770990576461657,0.36114419114117935,0.6388558088588208,-0.0045590946218140305,0.0045590946218140305,-0.09314161504713442,0.09314161504713442,NA,NA,0,0,-0.07195936586597457,0.07195936586597457,-0.188995182540376,0.188995182540376,-0.19287326087649248,0.19287326087649248,0.00966447406716281,-0.00966447406716281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0035685,D.Montgomery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034540,T.Brown,GB,00-0031935,P.Smith,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
